acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
641412,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,44,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
641812,1,Car,No tow/articulation,Going ahead left hand bend,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
642412,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,51,Not requested,,Other,,,unset,On main carriageway - not in restricted la
643112,1,Car,No tow/articulation,Turning left,46,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
643312,1,Car,No tow/articulation,Stopping,84,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,51,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
643312,2,Car,No tow/articulation,Waiting to go ahead but held up,84,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,41,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
643512,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,28,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
645912,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,17,Negative,,Other,,,unset,On main carriageway - not in restricted la
646012,1,Car,No tow/articulation,Turning right,75,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
646112,1,Car,No tow/articulation,Starting,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
648712,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
648712,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,40,Not requested,,Other,,,unset,On main carriageway - not in restricted la
648812,1,Car,No tow/articulation,Stopping,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
650612,1,Car,No tow/articulation,Turning right,31,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
651012,1,Car,No tow/articulation,Stopping,73,Vehicle approaching junction/vehicle par,Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Male,18,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
651012,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
652812,1,Car,No tow/articulation,Changing lane to left,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,28,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
652812,2,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
653512,1,Car,No tow/articulation,Turning left,71,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
653512,2,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,28,Not requested,,Other,,,unset,On main carriageway - not in restricted la
654112,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,12,Not requested,,Other,,,unset,On main carriageway - not in restricted la
654412,1,Car,No tow/articulation,Turning left,35,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
654412,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
654512,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),Overturned,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
654512,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
654512,3,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
656912,1,Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,No tow/articulation,Overtaking stationary vehice on its offside,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
656912,2,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,56,Not requested,,Other,,,unset,Bus lane
658112,1,Car,No tow/articulation,Turning right,75,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
658112,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,53,Not requested,,Other,,,unset,On main carriageway - not in restricted la
658212,1,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
658212,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
658212,3,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
658612,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,59,Not requested,,Other,,,unset,On main carriageway - not in restricted la
658612,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
658612,3,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
658612,4,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
658612,5,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,4,,0,Female,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
658612,6,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,5,,0,Male,46,Not requested,,Other,,,unset,On main carriageway - not in restricted la
659512,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
659512,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,26,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
659612,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Reversing,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
660012,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,69,Not requested,,Other,,,unset,On main carriageway - not in restricted la
660012,2,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,27,Not requested,,Other,,,unset,On main carriageway - not in restricted la
660212,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,63,Negative,,Other,,,unset,On main carriageway - not in restricted la
660412,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
660612,1,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,56,Negative,,Other,,,unset,On main carriageway - not in restricted la
660612,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,63,Negative,,Other,,,unset,On main carriageway - not in restricted la
660812,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
661512,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
661512,2,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
663112,1,Pedal cycle,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Road sign/Traffic signal,,Front,0,,0,Male,30,Not requested,,Other,,,unset,Footway (pavement)
663512,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
