acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
175711,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,69,Negative,,Other,,,unset,On main carriageway - not in restricted la
175711,2,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Female,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
175711,3,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,24,Negative,,Other,,,unset,On main carriageway - not in restricted la
176111,1,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,63,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
176111,2,Pedal cycle,No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,28,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
176411,1,Car,No tow/articulation,Overtaking moving vehice on its offside,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Nearside or offside crash barrie,,Front,0,,0,Female,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
176511,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,14,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
176511,2,Pedal cycle,No tow/articulation,Going ahead other,14,Did not impact,No skidding or jackknifing,None,Left carriageway nearside,None,,Offside,1,,0,Female,33,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
177311,1,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,Other object,Did not _leave carriageway,None,,Front,0,,0,Female,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
177511,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
177511,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Nearside,1,,0,Male,46,Not requested,,Other,,,unset,On main carriageway - not in restricted la
177911,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
177911,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,67,Negative,,Other,,,unset,On main carriageway - not in restricted la
177911,3,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
178011,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,45,Negative,,Other,,,unset,Bus lane
178011,2,Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,63,Negative,,Other,,,unset,Bus lane
178111,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Overtaking moving vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
178111,2,Pedal cycle,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
178311,1,Motor cycle 125cc and under,No tow/articulation,Overtaking stationary vehice on its offside,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,24,Negative,,Other,,,unset,Footway (pavement)
180011,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,58,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
180811,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
184011,1,Car,No tow/articulation,Going ahead other,13,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,60,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
184011,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,68,Not requested,,Other,,,unset,On main carriageway - not in restricted la
184411,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
185111,1,Car,No tow/articulation,U turn,11,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
185111,2,Moped,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,16,Not requested,,Other,,,unset,On main carriageway - not in restricted la
185511,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
185711,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
185711,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
185911,1,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,42,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
185911,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,31,Not requested,,Other,,,unset,On main carriageway - not in restricted la
186411,1,Car,No tow/articulation,U turn,33,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,64,Negative,,Other,,,unset,Leaving lay-by or hard shoulder
186411,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
186511,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
186611,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
186711,1,Car,No tow/articulation,Stopping,37,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
186711,2,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
187011,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,45,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
188711,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
188711,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
188911,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,48,Not requested,,Other,,,unset,On main carriageway - not in restricted la
188911,2,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,50,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
189211,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
192911,1,Car,No tow/articulation,Waiting to turn right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,17,Negative,,Other,,,unset,On main carriageway - not in restricted la
192911,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
193011,1,Car,Double/multiple trailer,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
193011,2,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,54,Not requested,,Other,,,unset,On main carriageway - not in restricted la
193311,1,Car,No tow/articulation,Turning left,71,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
193411,1,Car,No tow/articulation,Changing lane to left,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
193411,2,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,32,Not requested,,"Non-stop vehicle, not hit",,,unset,Bus lane
195011,1,Car,No tow/articulation,Waiting to turn right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,46,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
195011,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,46,Not requested,,Other,,,unset,On main carriageway - not in restricted la
195311,1,Car,No tow/articulation,Going ahead right hand bend,62,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
